2018-10-09T21:56:43 , "test", "{"nodeid":2,"event":0,"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:18:58 , "test", "{"nodeid":2,"cmdclass":128,"cmdidx":0,"instance":1,"oldState":100,"currState":100,"label":"Battery Level","units":"%","value":{"value_id":"2-128-1-0","node_id":2,"class_id":128,"type":"byte","genre":"user","instance":1,"index":0,"label":"Battery Level","units":"%","help":"","read_only":true,"write_only":false,"min":0,"max":255,"is_polled":false,"value":100},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:02 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":3,"instance":1,"oldState":"321","currState":"3","label":"Luminance","units":"lux","value":{"value_id":"2-49-1-3","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":3,"label":"Luminance","units":"lux","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"3"},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:02 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":27,"instance":1,"oldState":"0","currState":"0","label":"Ultraviolet","units":"","value":{"value_id":"2-49-1-27","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":27,"label":"Ultraviolet","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"0"},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:02 , "test", "{"nodeid":2,"notification":3,"help":"Notification - Node Awake","uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:02 , "test", "{"nodeid":2,"cmdclass":115,"cmdidx":0,"instance":1,"oldState":"Normal","currState":"Normal","label":"Powerlevel","units":"dB","value":{"value_id":"2-115-1-0","node_id":2,"class_id":115,"type":"list","genre":"system","instance":1,"index":0,"label":"Powerlevel","units":"dB","help":"","read_only":false,"write_only":false,"min":0,"max":0,"is_polled":false,"values":["Normal","-1dB","-2dB","-3dB","-4dB","-5dB","-6dB","-7dB","-8dB","-9dB"],"value":"Normal"},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:02 , "test", "{"nodeid":2,"cmdclass":115,"cmdidx":1,"instance":1,"oldState":0,"currState":0,"label":"Timeout","units":"seconds","value":{"value_id":"2-115-1-1","node_id":2,"class_id":115,"type":"byte","genre":"system","instance":1,"index":1,"label":"Timeout","units":"seconds","help":"","read_only":false,"write_only":false,"min":0,"max":255,"is_polled":false,"value":0},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:02 , "test", "{"nodeid":2,"cmdclass":132,"cmdidx":0,"instance":1,"oldState":3600,"currState":3600,"label":"Wake-up Interval","units":"Seconds","value":{"value_id":"2-132-1-0","node_id":2,"class_id":132,"type":"int","genre":"system","instance":1,"index":0,"label":"Wake-up Interval","units":"Seconds","help":"","read_only":false,"write_only":false,"min":-2147483648,"max":2147483647,"is_polled":false,"value":3600},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:02 , "test", "{"nodeid":2,"cmdclass":48,"cmdidx":0,"instance":1,"oldState":false,"currState":false,"label":"Sensor","units":"","value":{"value_id":"2-48-1-0","node_id":2,"class_id":48,"type":"bool","genre":"user","instance":1,"index":0,"label":"Sensor","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":false},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:03 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":1,"instance":1,"oldState":"25.9","currState":"25.9","label":"Temperature","units":"C","value":{"value_id":"2-49-1-1","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":1,"label":"Temperature","units":"C","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"25.9"},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:05 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":3,"instance":1,"oldState":"3","currState":"3","label":"Luminance","units":"lux","value":{"value_id":"2-49-1-3","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":3,"label":"Luminance","units":"lux","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"3"},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:06 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":5,"instance":1,"oldState":"59","currState":"59","label":"Relative Humidity","units":"%","value":{"value_id":"2-49-1-5","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":5,"label":"Relative Humidity","units":"%","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"59"},"uuid":"b827eb393415-0xf0baed65-2"}"
2018-10-09T22:19:09 , "test", "{"nodeid":2,"cmdclass":49,"cmdidx":27,"instance":1,"oldState":"0","currState":"0","label":"Ultraviolet","units":"","value":{"value_id":"2-49-1-27","node_id":2,"class_id":49,"type":"decimal","genre":"user","instance":1,"index":27,"label":"Ultraviolet","units":"","help":"","read_only":true,"write_only":false,"min":0,"max":0,"is_polled":false,"value":"0"},"uuid":"b827eb393415-0xf0baed65-2"}"
